2024 Halloween Harvest Sell Through by Brand,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,_sheet,Halloween Harvest Sell Through by Segment - 2024 MSS Items,Halloween Harvest Performance by Item - 2024 MSS Items,Unnamed: 0,2024 Halloween Harvest Sell Thru by Item,2024 Halloween Harvest Sell Thru by Vendor,Encore Halloween Harvest 2024 Items,All ,635222,868061,498786,260202,0,2262271,2231407.78,3155883.59,1758064.54,1009134.18,0.1,8154490.09,1059357.44,1501089.85,834455.98,491695.28,0.2,3886598.55,Unnamed: 26,Unnamed: 27,Unnamed: 28,Encore Hollaween Harvest 2024 (Actual Sales from Ahold),Unnamed: 21,Unnamed: 22,Unnamed: 23,2024 Halloween Harvest Sales,Unnamed: 24
,SL Hal Googly Eye Cup,Housewares,DTM,Halloween,8625.650000000009,7550.650000000009,3612,2985,0.8264119601328903,0.12462828888257682,1.99,0.92,10437.469949748755,3323.04,0.5376884422110552,3612,1,2.52953098827471,Tabletop,,AHOLD,,00004152020456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal Skull Shape Plte,Housewares,Free Free,Halloween,5586.7,4908.200000000001,3252,1230,0.37822878228782286,0.12144915603128847,3.49,1.76,14770.689756097561,5723.52,0.49570200573065903,3216,1.0111940298507462,3.9904065040650414,Tabletop,,AHOLD,,00004152020457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal Cer Charactr Mug,Housewares,Cheer Billion,Halloween,29446.76999999998,26317.269999999982,8208,3763,0.4584551656920078,0.1062765118211606,6.49,3.14,64230.42470369381,25773.120000000003,0.5161787365177196,8172,1.0044052863436124,6.993693861280888,Beverage and Hydration,,AHOLD,,00004152020458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal Cer Charactr Bwl,Housewares,Cheer Billion,Halloween,28444.819999999978,25634.81999999998,6336,2518,0.3974116161616162,0.0987877581928801,9.49,4.6,71575.21029388398,29145.6,0.5152792413066386,6348,0.998109640831758,10.180627482128667,Tabletop,,AHOLD,,00004152020459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, SL Hal Kids Tumbler,Housewares,Max Union,Halloween,8821.399999999998,7714.199999999999,7464,2795,0.3744640943193998,0.1255129571269865,2.49,1.17,23557.398783542034,8732.88,0.5301204819277109,6996,1.0668953687821612,2.76,Beverage and Hydration,,AHOLD,,00004152020460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, SL Hal Mel Kds sld Plt,Housewares,Max Union,Halloween,6329.939999999999,5452.139999999998,6648,1996,0.30024067388688325,0.1386743002303341,2.49,1.05,21082.886332665326,6980.400000000001,0.5783132530120482,6600,1.0072727272727273,2.7315330661322634,Tabletop,,AHOLD,,00004152020461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, SL Hal Mel Kids Bowl,Housewares,Max Union,Halloween,8093.359999999998,7032.159999999998,8088,2564,0.31701285855588524,0.13111983156562912,2.49,1,25530.06851794071,8088,0.5983935742971888,7836,1.0321592649310873,2.742652106084243,Tabletop,,AHOLD,,00004152020462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, SL Hal Mel Kds Dvd Plt,Housewares,Max Union,Halloween,22179.819999999996,19303.520000000004,9900,6268,0.6331313131313131,0.12968094420964604,2.99,1.32,35031.94288449265,13068,0.5585284280936454,9888,1.0012135922330097,3.0796936821952783,Tabletop,,AHOLD,,00004152020463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, SL Hal GID Pmpkin Plte,Housewares,Max Union,Halloween,8715.469999999994,7553.469999999997,6132,2483,0.404924983692107,0.1333261430536733,2.99,1.5,21523.66574305274,9198,0.49832775919732447,6240,0.9826923076923076,3.0420741039065633,Tabletop,,AHOLD,,00004152020464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal Ghst Shape Plate,Housewares,Max Union,Halloween,4772.830000000003,4316.830000000003,3756,1542,0.41054313099041534,0.09554080074086024,2.49,1.25,11625.648171206232,4695,0.497991967871486,3792,0.990506329113924,2.7995006485084324,Tabletop,,AHOLD,,00004152020465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal  Straw Tumbler,Housewares,FCG,Halloween,23614.919999999995,20967.719999999994,9312,3571,0.38348367697594504,0.11209862239634949,5.49,2.57,61579.98740968914,23931.84,0.5318761384335156,9300,1.001290322580645,5.871666199943991,Beverage and Hydration,,AHOLD,,00004152020466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal Chrctr Strw Sppr,Housewares,Free Free,Halloween,31091.50999999998,27935.30999999998,7536,4059,0.5386146496815286,0.10151324268264883,6.49,3.14,57724.961655580155,23663.04,0.5161787365177196,7668,0.9827856025039123,6.8823133776792265,Beverage and Hydration,,AHOLD,,00004152020467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal Halloween Bowl,Housewares,DTM,Halloween,1553.1700000000008,1352.7700000000007,4464,863,0.19332437275985664,0.12902644269461805,1.49,0.75,8034.010289687141,3348,0.4966442953020134,4452,1.0026954177897573,1.567520278099653,Tabletop,,AHOLD,,00004152020469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal Prnted Candy Bwl,Housewares,Zest,Halloween,2198.640000000001,1800.1400000000003,3480,836,0.24022988505747125,0.18124840810682985,1.99,0.96,9152.23349282297,3340.7999999999997,0.5175879396984925,3576,0.9731543624161074,2.153277511961723,Tabletop,,AHOLD,,00004152020470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal Cat Bowl,Housewares,Max Union,Halloween,4451.49999999999,3913.899999999995,6672,1000,0.1498800959232614,0.1207682803549357,3.49,1.66,29700.40799999993,11075.519999999999,0.5243553008595989,6672,1,3.913899999999995,Serve Ware,,AHOLD,,00004152020471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal Ckie N Treat Tb,Housewares,Max Union,Halloween,7717.809999999982,6686.609999999988,6552,1659,0.2532051282051282,0.13361303271264735,3.99,1.9,30480.464810126512,12448.8,0.5238095238095238,6504,1.007380073800738,4.0305063291139165,Tabletop,,AHOLD,,00004152020472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal PEVA Tablecover,Housewares,Elrene,Halloween,24591.38999999997,21518.589999999993,9156,3381,0.36926605504587157,0.12495430311177946,5.99,2.84,66595.31701863346,26003.039999999997,0.5258764607679466,9060,1.0105960264900662,6.364563738538892,Textile,,AHOLD,,00004152020473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL  Hal Tssle Pmpkn Dcr,Décor,Gibo,Halloween,9526.259999999998,8162.259999999998,5940,2774,0.467003367003367,0.14318315897319622,2.99,1.44,20398.69661139149,8553.6,0.5183946488294315,5976,0.9939759036144579,2.94241528478731,Table and Mantle Décor,,AHOLD,,00004152020474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, SL Hal Wdn Gnm Tbl Dcr,Décor,Global,Halloween,10654.499999999976,9245.700000000003,3276,2360,0.7203907203907204,0.13222582007602202,3.49,1.79,14789.890677966068,5864.04,0.4871060171919771,3252,1.007380073800738,3.917669491525425,Table and Mantle Décor,,AHOLD,,00004152020475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, SL Hal Wdn Chrctr Dcr,Décor,Gibo,Halloween,16011.989999999976,13864.189999999993,5652,3521,0.622965322009908,0.13413698109978744,3.99,1.8,25702.85926725358,10173.6,0.5488721804511278,5604,1.0085653104925054,3.937571712581651,Table and Mantle Décor,,AHOLD,,00004152020476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal House Cntdwn Dcr,Décor,Gibo,Halloween,4748.939999999999,4212.54,1080,706,0.6537037037037037,0.1129515218132886,5.99,3.02,7264.667422096316,3261.6,0.4958263772954925,1200,0.9,5.966770538243626,Table and Mantle Décor,,AHOLD,,00004152020477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal Boo EEK Scne Dcr,Décor,Zest,Halloween,1691.5800000000013,1375.1799999999996,640,242,0.378125,0.18704406531172124,5.99,2.95,4473.600000000004,1888,0.5075125208681135,632,1.0126582278481013,5.682561983471072,Table and Mantle Décor,,AHOLD,,00004152020478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal Hntd Hse tbl dcr,Décor,Zest,Halloween,5893.84,5247.340000000001,2040,866,0.4245098039215686,0.10969079581393437,5.99,2.9,13883.872517321017,5916,0.5158597662771286,2064,0.9883720930232558,6.059284064665128,Table and Mantle Décor,,AHOLD,,00004152020479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal LED Pmpkn Dcr,Décor,Gibo,Halloween,5544.449999999997,4783.449999999996,1974,605,0.30648429584599796,0.13725437148860598,7.49,3.75,18090.486446280982,7402.5,0.4993324432576769,1980,0.996969696969697,7.906528925619829,Table and Mantle Décor,,AHOLD,,00004152020480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal Drctnl Broom Dcr,Décor,Zest,Halloween,10030.839999999993,8788.839999999997,2358,1016,0.4308736217133164,0.12381814484130915,8.99,4.2,23280.236929133844,9903.6,0.5328142380422691,2346,1.0051150895140666,8.650433070866137,Table and Mantle Décor,,AHOLD,,00004152020481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal LED Scn Pmpkn DC,Décor,Gibo,Halloween,4725.220000000001,4205.420000000002,2928,458,0.1564207650273224,0.11000546006323497,8.99,4.62,30208.39336244542,13527.36,0.4860956618464961,2748,1.0655021834061136,9.182139737991271,Table and Mantle Décor,,AHOLD,,00004152020482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal Bird Décor 3,Décor,Global,Halloween,24559.81999999999,21944.919999999987,4584,3578,0.7805410122164049,0.10647065002919409,5.99,2.9,31465.124337618767,13293.6,0.5158597662771286,4548,1.007915567282322,6.13329234209055,Table and Mantle Décor,,AHOLD,,00004152020483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal Gnome Sitters,Décor,Gibo,Halloween,3503.4700000000007,3048.9700000000025,2064,503,0.2437015503875969,0.12972852628964948,5.99,3.01,14376.067753479128,6212.639999999999,0.49749582637729556,2184,0.945054945054945,6.061570576540761,Table and Mantle Décor,,AHOLD,,00004152020484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal Stnd Chrctr Dcr,Décor,Zest,Halloween,19714.219999999972,17444.219999999976,5424,1728,0.3185840707964602,0.11514531135393635,9.99,5.02,61880.746111111024,27228.479999999996,0.49749749749749755,5412,1.0022172949002217,10.095034722222207,Outdoor Décor,,AHOLD,,00004152020485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal LED Ghost Dcr,Décor,Gibo,Halloween,5395.189999999998,4863.189999999999,2088,381,0.1824712643678161,0.09860635121283945,11.99,6.29,29567.34047244093,13133.52,0.475396163469558,2160,0.9666666666666667,12.764278215223094,Table and Mantle Décor,,AHOLD,,00004152020486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, SL Hal LU Cr Jk O Lntn,Décor,Zest,Halloween,10096.410000000003,8763.510000000004,2952,1684,0.5704607046070461,0.1320172219630541,4.99,2.5,17698.694964370552,7380,0.49899799599198397,2904,1.0165289256198347,5.203984560570073,Lighted Pumpkin and Skull,,AHOLD,,00004152020487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, SL Hal Jack O Lntrn Lt,Décor,Zest,Halloween,24917.289999999986,21606.88999999998,7980,4231,0.5302005012531328,0.13285553926610827,4.99,2.5,46995.97593949418,19950,0.49899799599198397,7968,1.0015060240963856,5.10680453793429,Lighted Pumpkin and Skull,,AHOLD,,00004152020488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal Cer pmpkn W Lts,Décor,Zest,Halloween,6078.240000000002,5344.740000000002,1716,876,0.5104895104895105,0.12067638000473824,5.99,3.02,11906.689315068495,5182.32,0.4958263772954925,1716,1,6.101301369863015,Lighted Pumpkin and Skull,,AHOLD,,00004152020489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal LU Cer Ghosts,Décor,Zest,Halloween,11325.259999999995,10150.259999999995,2100,1424,0.6780952380952381,0.10375037747477767,6.99,3.59,16701.577247191002,7539,0.486409155937053,2094,1.002865329512894,7.127991573033704,Table and Mantle Décor,,AHOLD,,00004152020490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL  Hal Pumpkin,Décor,Global,Halloween,6250.369999999996,5587.169999999998,1216,523,0.4300986842105263,0.10610571854146211,10.99,5.67,14532.409024856588,6894.72,0.4840764331210191,1200,1.0133333333333334,10.682925430210322,Table and Mantle Décor,,AHOLD,,00004152020491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal LED Cutout Lntrn,Décor,Decra Lite,Halloween,3768.1099999999997,3263.710000000002,2820,639,0.22659574468085106,0.13386021108725543,4.99,2.51,16629.217840375586,7078.2,0.49699398797595196,2796,1.0085836909871244,5.107527386541474,Candle & Lights,,AHOLD,,00004152020492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal LED Spooky Cndle,Décor,Decra Lite,Halloween,6312.109999999999,5681.509999999999,2502,619,0.24740207833733013,0.09990320194039704,8.99,4.53,25513.569014539575,11334.060000000001,0.4961067853170189,2529,0.9893238434163701,9.178529886914378,Candle & Lights,,AHOLD,,00004152020493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, SL Hal 2 Ast Clr Lntrn,Décor,CTM,Halloween,8717.499999999993,7503.499999999996,2004,600,0.2994011976047904,0.139260108976197,11.99,5.8,29116.449999999975,11623.199999999999,0.5162635529608007,2028,0.9881656804733728,12.505833333333328,Candle & Lights,,AHOLD,,00004152020494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, SL Hal Spder Lght Hldr,Décor,Gibo,Halloween,3386.9100000000026,2926.310000000001,2580,889,0.3445736434108527,0.13599416577352264,3.29,1.59,9829.277615298095,4102.2,0.5167173252279635,2640,0.9772727272727273,3.291687289088865,Table and Mantle Décor,,AHOLD,,00004152020495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL HAL 12X12 ICN GL CLG,Décor,Mello Smello,Halloween,16680.400000000005,14730.800000000005,7476,4560,0.6099518459069021,0.11687969113450514,2.99,1.6,27347.07684210527,11961.6,0.46488294314381273,7500,0.9968,3.230438596491229,Window Décor,,AHOLD,,00004152020496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL HAL 12X12 GLY GL CLG,Décor,Mello Smello,Halloween,15498.13,13657.330000000002,7476,4237,0.5667469234884965,0.11877562002641595,2.99,1.6,27345.768203917865,11961.6,0.46488294314381273,7500,0.9968,3.2233490677366063,Window Décor,,AHOLD,,00004152020497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL HAL 12X12 HPY GL CLG,Décor,Mello Smello,Halloween,11381.17,10093.970000000005,7476,3133,0.41907437132156233,0.11309909262404438,2.99,1.6,27157.876450686243,11961.6,0.46488294314381273,7500,0.9968,3.2218225343121625,Window Décor,,AHOLD,,00004152020498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal Ghs Cdrn GL CLNG,Décor,Mello Smello,Halloween,2328.0800000000017,2048.1800000000003,786,542,0.6895674300254453,0.12022782722243275,3.49,1.69,3376.1455350553533,1328.34,0.515759312320917,786,1,3.7789298892988934,Window Décor,,AHOLD,,00004152020502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL HAL Ggly eye Clng,Décor,Mello Smello,Halloween,2175.3100000000013,1904.3100000000013,786,469,0.5966921119592875,0.12457994492738955,3.49,1.69,3645.615479744139,1328.34,0.515759312320917,786,1,4.060362473347551,Window Décor,,AHOLD,,00004152020503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL HAL 6X12 HP GL Cling,Décor,Mello Smello,Halloween,3019.1800000000057,2909.1800000000057,3042,1582,0.5200525969756739,0.036433733662782575,1.49,0.75,5805.528166877381,2281.5,0.4966442953020134,2934,1.0368098159509203,1.8389254108723172,Window Décor,,AHOLD,,00004152020505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL HAL 6X12 BOO GL CLNG,Décor,Mello Smello,Halloween,4090.1800000000076,3945.780000000006,3042,2152,0.7074293228139382,0.035304069747541966,1.49,0.75,5781.750724907074,2281.5,0.4966442953020134,2934,1.0368098159509203,1.8335408921933114,Window Décor,,AHOLD,,00004152020506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL HAL 6X12 SKL GL CLNG,Décor,Mello Smello,Halloween,2729.520000000005,2623.520000000005,3042,1428,0.46942800788954636,0.038834666901140014,1.49,0.75,5814.565714285725,2281.5,0.4966442953020134,2934,1.0368098159509203,1.8371988795518241,Window Décor,,AHOLD,,00004152020507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal 6X12 CTS Gl Clng,Décor,Mello Smello,Halloween,3721.300000000007,3582.5000000000064,3042,1960,0.6443129520052597,0.03729879343240272,1.49,0.75,5775.609489795929,2281.5,0.4966442953020134,2934,1.0368098159509203,1.8278061224489828,Window Décor,,AHOLD,,00004152020508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal 6X12 JL GLW CLNG,Décor,Mello Smello,Halloween,1270.31,1188.31,900,659,0.7322222222222222,0.06455117254843301,1.69,0.81,1734.8694992412745,729,0.5207100591715976,1002,0.8982035928143712,1.8032018209408194,Window Décor,,AHOLD,,00004152020510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal 6X12 HNTD HS GLW,Décor,Mello Smello,Halloween,1280.94,1203.7400000000002,900,666,0.74,0.06026824051087465,1.69,0.81,1731,729,0.5207100591715976,1002,0.8982035928143712,1.8074174174174178,Window Décor,,AHOLD,,00004152020511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL HAL 6X12 SKL GL CLNG,Décor,Mello Smello,Halloween,1143.9599999999998,1066.76,900,594,0.66,0.06748487709360451,1.69,0.81,1733.272727272727,729,0.5207100591715976,1002,0.8982035928143712,1.7958922558922559,Window Décor,,AHOLD,,00004152020512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL HAL 6X12 PETS GLW GL,Décor,Mello Smello,Halloween,1288.2200000000003,1203.0200000000002,900,668,0.7422222222222222,0.06613777149865707,1.69,0.81,1735.6257485029944,729,0.5207100591715976,1002,0.8982035928143712,1.8009281437125753,Window Décor,,AHOLD,,00004152020513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL  Hal Skeleton Dcr,Décor,Global,Halloween,18445.059999999983,16023.46,6588,3224,0.4893746205221615,0.13128718475299006,4.99,2.37,37691.08414392056,15613.560000000001,0.5250501002004008,6516,1.011049723756906,4.970055831265508,Table and Mantle Décor,,AHOLD,,00004152020514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal Pthwy Stks Pmpkn,Décor,Decra Lite,Halloween,1633.0700000000006,1409.0700000000008,1704,193,0.11326291079812206,0.1371649714954042,6.99,3.86,14418.400414507778,6577.44,0.4477825464949929,1668,1.0215827338129497,7.300880829015548,Candle & Lights,,AHOLD,,00004152020515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal Pthwy Stks ghsts,Décor,Decra Lite,Halloween,1091.6300000000008,964.6300000000007,1164,137,0.11769759450171821,0.11633978545844292,6.99,3.86,9274.870948905116,4493.04,0.4477825464949929,1200,0.97,7.041094890510954,Candle & Lights,,AHOLD,,00004152020516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal DOD Bird Décor,Décor,Global,Halloween,6143.429999999989,5426.529999999994,2532,897,0.3542654028436019,0.11669376879039828,5.99,2.9,17341.320802675553,7342.8,0.5158597662771286,2520,1.0047619047619047,6.049643255295423,Table and Mantle Décor,,AHOLD,,00004152020519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal GID SKLTN ANIML ,Plush,Dan Dee,Halloween,6857.139999999997,6236.139999999996,1788,686,0.383668903803132,0.09056253773439094,8.99,4.71,17872.545655976668,8421.48,0.4760845383759733,1800,0.9933333333333333,9.090583090379003,Medium Plush,,AHOLD,,00004152020520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal DOD Sitting Plsh,Plush,Dan Dee,Halloween,1986.950000000001,1753.950000000001,1452,255,0.1756198347107438,0.11726515513727065,6.99,3.52,11313.927058823534,5111.04,0.49642346208869814,1800,0.8066666666666666,6.878235294117651,Small Plush,,AHOLD,,00004152020521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal D of the dead Ct,Plush,Tom's Toy,Halloween,4627.349999999994,4161.349999999997,1824,515,0.28234649122807015,0.10070558743125069,7.99,3.95,16388.90563106794,7204.8,0.5056320400500626,1800,1.0133333333333334,8.080291262135916,Medium Plush,,AHOLD,,00004152020522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal D of the dead Br,Plush,Tom's Toy,Halloween,2093.6300000000015,1915.630000000001,1500,237,0.158,0.08501979814962546,7.99,3.95,13250.822784810136,5925,0.5056320400500626,1800,0.8333333333333334,8.082827004219414,Medium Plush,,AHOLD,,00004152020523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal Felt Chr Basket,Novelty,Gibo,Halloween,6443.939999999993,5876.739999999997,6144,1166,0.18977864583333334,0.08802068299828936,4.99,2.4,33955.03204116634,14745.599999999999,0.5190380761523047,6156,0.9980506822612085,5.040085763293308,Treat Bags and Basket,,AHOLD,,00004152020524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal Canvas Basket,Novelty,Gibo,Halloween,4796.399999999998,4377.4,3180,610,0.1918238993710692,0.08735718455508268,7.49,3.53,25004.183606557366,11225.4,0.5287049399198932,3216,0.9888059701492538,7.176065573770491,Treat Bags and Basket,,AHOLD,,00004152020525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal RF trk or trt Bg,Novelty,Occasions,Halloween,12352.08999999999,10749.989999999993,23016,4736,0.20576989920055613,0.12970274666068637,2.49,1.17,60028.653597972916,26928.719999999998,0.5301204819277109,23064,0.9979188345473465,2.269845861486485,Treat Bags and Basket,,AHOLD,,00004152020526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal Cndy Cn Plsh Pls,Plush,Tom's Toy,Halloween,17565.859999999986,14987.659999999993,7908,3694,0.4671219018715225,0.1467733432920446,3.99,2.01,37604.44528424469,15895.079999999998,0.4962406015037595,7848,1.007645259938838,4.057298321602596,Small Plush,,AHOLD,,00004152020527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal Roly Plush,Plush,Tom's Toy,Halloween,9742.089999999995,8851.089999999997,5232,1806,0.3451834862385321,0.09145881427907143,4.49,2.22,28222.931827242508,11615.04,0.5055679287305123,5280,0.990909090909091,4.900935769656698,Small Plush,,AHOLD,,00004152020528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal GOOD TIME GANG,Plush,Dan Dee,Halloween,14045.139999999998,12128.14,4500,2086,0.46355555555555555,0.13648849352872228,5.99,2.85,30298.720038350908,12825,0.5242070116861436,4344,1.0359116022099448,5.814065196548418,Small Plush,,AHOLD,,00004152020529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal Reversible Plush,Plush,Dan Dee,Halloween,6227.849999999995,5763.849999999997,2496,715,0.2864583333333333,0.07450404232600316,7.99,3.95,21740.858181818163,9859.2,0.5056320400500626,2472,1.0097087378640777,8.061328671328667,Medium Plush,,AHOLD,,00004152020530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal Spooky Toy,Plush,Global New Ventures Group,Halloween,7156.039999999994,6389.039999999994,1860,896,0.4817204301075269,0.10718218456017581,6.99,3.59,14855.172321428558,6677.4,0.486409155937053,1800,1.0333333333333334,7.130624999999993,Small Plush,,AHOLD,,00004152020531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal Sqishy Plsh Pals,Plush,Occasions,Halloween,9402.209999999992,8719.209999999992,2652,1079,0.4068627450980392,0.072642495753658,7.99,4.03,23109.04626506022,10687.560000000001,0.4956195244055069,2664,0.9954954954954955,8.080824837812782,Medium Plush,,AHOLD,,00004152020532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal Hvnly Rly Ply Pl,Plush,Dan Dee,Halloween,3567.619999999994,3567.619999999994,912,238,0.26096491228070173,0,12.99,6.81,13670.879999999977,6210.719999999999,0.4757505773672056,900,1.0133333333333334,14.989999999999975,Medium Plush,,AHOLD,,00004152020533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SL Hal ANIMATED PUPPY,Plush,Dan Dee,Halloween,32969.44999999998,28154.649999999987,3204,1358,0.42384519350811484,0.14603822629737528,19.99,11.08,77786.53740795283,35500.32,0.4457228614307153,3156,1.015209125475285,20.73243740795286,Jumbo Plush,,AHOLD,,00004152020534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"SL HAL Dinnr Plate 8ct
",Paper Goods,Creative Converting,Halloween,7058.529999999999,5485.480000000002,26572,3547,0.13348637663706156,0.22285801717921394,1.99,0.75,52878.27999999999,19929,0.6231155778894473,26456,1.004384638645298,1.546512545813364,Paper Napkin and Plate,,AHOLD,,00004152020617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"SL HAL Lnch Plate 8ct
",Paper Goods,Creative Converting,Halloween,8154.329999999994,6392.250000000004,35697,4099,0.11482757654704877,0.21609132816552568,1.99,0.75,71013.69065869719,26772.75,0.6231155778894473,35539,1.004445820084977,1.5594657233471587,Paper Napkin and Plate,,AHOLD,,00004152020618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
