Encore Halloween Harvest 2024 Items,,,,,All ," 635,222 "," 868,061 "," 498,786 "," 260,202 ", -   ," 2,262,271 ",,," $2,231,408 "," $3,155,884 "," $1,758,065 "," $1,009,134 ", $-   ," $8,154,490 "," $1,059,357 "," $1,501,090 "," $834,456 "," $491,695 ", $-   ," $3,886,599 ",,,
00081044702056, HAL SPOOKY SQUEEZERS , Novelty , Halloween ,Halloween Harvest 2024,Shawshank, -   ," 2,640 ", -   ," 1,632 ", -   ," 4,272 ", $2.42 , $4.99 , $-   ," $13,174 ", $-   ," $8,144 ", $-   ," $21,317 ", $-   ," $6,389 ", $-   ," $3,949 ", $-   ," $10,338 ", General , Domestic ,
00081044702061, HAL PROJECTOR FLSHLIGHT , Novelty , Halloween ,Halloween Harvest 2024,Shawshank," 1,020 "," 4,020 "," 1,320 "," 2,100 ", -   ," 8,460 ", $3.93 , $7.49 ," $7,640 "," $30,110 "," $9,887 "," $15,729 ", $-   ," $63,365 "," $4,009 "," $15,799 "," $5,188 "," $8,253 ", $-   ," $33,248 ", Lit up and Glow Accessories , Domestic ,
00081044702115, HAL SPOOKY SPINNERS , Novelty , Halloween ,Halloween Harvest 2024,Shawshank," 5,544 "," 4,788 "," 3,468 "," 4,032 ", -   ," 17,832 ", $2.44 , $4.49 ," $24,893 "," $21,498 "," $15,571 "," $18,104 ", $-   ," $80,066 "," $13,527 "," $11,683 "," $8,462 "," $9,838 ", $-   ," $43,510 ", Lit up and Glow Accessories , Domestic ,
00081044702199, Hal 2Pk Led Tea Lights , Décor , Halloween ,Halloween Harvest 2024,Shawshank," 1,440 "," 9,936 "," 3,312 ", -   , -   ," 14,688 ", $1.22 , $2.49 ," $3,586 "," $24,741 "," $8,247 ", $-   , $-   ," $36,573 "," $1,757 "," $12,122 "," $4,041 ", $-   , $-   ," $17,919 ", Candle & Lights , Domestic ,
00081044702232, HAL FUN FLASHER WRSTBND , Novelty , Halloween ,Halloween Harvest 2024,Shawshank," 1,824 "," 5,280 "," 2,784 "," 3,648 ", -   ," 13,536 ", $1.49 , $2.99 ," $5,454 "," $15,787 "," $8,324 "," $10,908 ", $-   ," $40,473 "," $2,718 "," $7,867 "," $4,148 "," $5,436 ", $-   ," $20,169 ", Lit up and Glow Accessories , Domestic ,
00081044702353, HAL 9 LED Promo Flshlt , Novelty , Halloween ,Halloween Harvest 2024,Shawshank, -   , -   ," 1,872 ", -   , -   ," 1,872 ", $1.25 , $2.49 , $-   , $-   ," $4,661 ", $-   , $-   ," $4,661 ", $-   , $-   ," $2,340 ", $-   , $-   ," $2,340 ", Lit up and Glow Accessories , Domestic ,
00081044702462, HAL Light Up Spider , Décor , Halloween ,Halloween Harvest 2024,Shawshank," 3,264 "," 3,840 "," 2,880 ", -   , -   ," 9,984 ", $1.95 , $3.69 ," $12,044 "," $14,170 "," $10,627 ", $-   , $-   ," $36,841 "," $6,365 "," $7,488 "," $5,616 ", $-   , $-   ," $19,469 ", Candle & Lights , Domestic ,
00081044702630, HAL Flashing Candy Bowl , Novelty , Halloween ,Halloween Harvest 2024,Shawshank, -   ," 1,824 ", 576 , -   , -   ," 2,400 ", $3.56 , $6.99 , $-   ," $12,750 "," $4,026 ", $-   , $-   ," $16,776 ", $-   ," $6,493 "," $2,051 ", $-   , $-   ," $8,544 ", Lit up and Glow Accessories , Domestic ,
00081044702777, HAL LED HEADBAND , Novelty , Halloween ,Halloween Harvest 2024,Shawshank," 2,232 ", 996 , 396 ," 1,008 ", -   ," 4,632 ", $2.44 , $4.49 ," $10,022 "," $4,472 "," $1,778 "," $4,526 ", $-   ," $20,798 "," $5,446 "," $2,430 ", $966 ," $2,460 ", $-   ," $11,302 ", General , Domestic ,
00081044702907," HAL 5"" Witch Hat Hdbnds ", Costumes , Halloween ,Halloween Harvest 2024,Shawshank," 1,128 ", -   ," 1,056 ", -   , -   ," 2,184 ", $3.97 , $7.99 ," $9,013 ", $-   ," $8,437 ", $-   , $-   ," $17,450 "," $4,478 ", $-   ," $4,192 ", $-   , $-   ," $8,670 ", Headbands & Boppies , Domestic ,
00081044702921, HAL SPOOKY NECKLACE , Novelty , Halloween ,Halloween Harvest 2024,Shawshank," 11,028 "," 8,214 "," 3,858 "," 1,512 ", -   ," 24,612 ", $2.44 , $4.49 ," $49,516 "," $36,881 "," $17,322 "," $6,789 ", $-   ," $110,508 "," $26,908 "," $20,042 "," $9,414 "," $3,689 ", $-   ," $60,053 ", Lit up and Glow Accessories , Domestic ,
00081044702922, Hal L/U  Table Show , Décor , Halloween ,Halloween Harvest 2024,Shawshank, 792 ," 2,340 ", 972 , -   , -   ," 4,104 ", $4.98 , $8.99 ," $7,120 "," $21,037 "," $8,738 ", $-   , $-   ," $36,895 "," $3,944 "," $11,653 "," $4,841 ", $-   , $-   ," $20,438 ", Candle & Lights , Domestic ,
00081044702923, HAL FLASHING NECKLACE , Novelty , Halloween ,Halloween Harvest 2024,Shawshank," 1,116 ", 498 , 198 , 504 , -   ," 2,316 ", $2.44 , $4.49 ," $5,011 "," $2,236 ", $889 ," $2,263 ", $-   ," $10,399 "," $2,723 "," $1,215 ", $483 ," $1,230 ", $-   ," $5,651 ", General , Domestic ,
00081358601038, Hal Ast Pmp Lts Cl Chng , Décor , Halloween ,Halloween Harvest 2024,Holiday Times," 1,200 ", -   , -   , -   , -   ," 1,200 ", $1.60 , $2.99 ," $3,588 ", $-   , $-   , $-   , $-   ," $3,588 "," $1,920 ", $-   , $-   , $-   , $-   ," $1,920 ", Candle & Lights , Import ,
00081358601094, Hal Ast Pmp Lts Flicker , Décor , Halloween ,Halloween Harvest 2024,Holiday Times," 1,200 ", -   , -   , -   , -   ," 1,200 ", $1.60 , $2.99 ," $3,588 ", $-   , $-   , $-   , $-   ," $3,588 "," $1,920 ", $-   , $-   , $-   , $-   ," $1,920 ", Candle & Lights , Import ,
00081358601102, Hal Ast Pmp Lts Strobe , Décor , Halloween ,Halloween Harvest 2024,Holiday Times," 1,200 ", -   , -   , -   , -   ," 1,200 ", $1.60 , $2.99 ," $3,588 ", $-   , $-   , $-   , $-   ," $3,588 "," $1,920 ", $-   , $-   , $-   , $-   ," $1,920 ", Candle & Lights , Import ,
00084054516343, HAL Bag with Mrkrs , Novelty , Halloween ,Halloween Harvest 2024,Triland, 864 ," 4,752 "," 1,368 ", -   , -   ," 6,984 ", $1.28 , $2.49 ," $2,151 "," $11,832 "," $3,406 ", $-   , $-   ," $17,390 "," $1,106 "," $6,083 "," $1,751 ", $-   , $-   ," $8,940 ", Treat Bags and Basket , Import ,
00084054516344, HAL 10ct Spider Doilies , Housewares , Halloween ,Halloween Harvest 2024,Triland, -   ," 1,800 ", 648 , -   , -   ," 2,448 ", $1.25 , $2.49 , $-   ," $4,482 "," $1,614 ", $-   , $-   ," $6,096 ", $-   ," $2,250 ", $810 , $-   , $-   ," $3,060 ", Tabletop , Import ,
00084055212271,"HAL 50 MTR CAUTION TPE
", Décor , Halloween ,Halloween Harvest 2024,Merry Art, 924 ," 1,200 ", 336 ," 1,920 ", -   ," 4,380 ", $2.09 , $3.99 ," $3,687 "," $4,788 "," $1,341 "," $7,661 ", $-   ," $17,476 "," $1,931 "," $2,508 ", $702 ," $4,013 ", $-   ," $9,154 ", Outdoor Décor , Import ,
00084055212480, HAL GLW NCKLCE , Novelty , Halloween ,Halloween Harvest 2024,Merry Art, 648 , 392 , 792 , -   , -   ," 1,832 ", $1.70 , $3.49 ," $2,262 "," $1,368 "," $2,764 ", $-   , $-   ," $6,394 "," $1,102 ", $666 ," $1,346 ", $-   , $-   ," $3,114 ", Lit up and Glow Accessories , Import ,
00084055212481, HAL GLW BRCLT  , Novelty , Halloween ,Halloween Harvest 2024,Merry Art, 648 , 392 , 792 , -   , -   ," 1,832 ", $1.70 , $3.49 ," $2,262 "," $1,368 "," $2,764 ", $-   , $-   ," $6,394 "," $1,102 ", $666 ," $1,346 ", $-   , $-   ," $3,114 ", Lit up and Glow Accessories , Import ,
00084055212482, HAL GLW GLASSES , Novelty , Halloween ,Halloween Harvest 2024,Merry Art, 486 , 294 , 594 , -   , -   ," 1,374 ", $1.70 , $3.49 ," $1,696 "," $1,026 "," $2,073 ", $-   , $-   ," $4,795 ", $826 , $500 ," $1,010 ", $-   , $-   ," $2,336 ", Lit up and Glow Accessories , Import ,
00084055212483, HAL GLW PNDNT , Novelty , Halloween ,Halloween Harvest 2024,Merry Art, 486 , 294 , 594 , -   , -   ," 1,374 ", $1.70 , $3.49 ," $1,696 "," $1,026 "," $2,073 ", $-   , $-   ," $4,795 ", $826 , $500 ," $1,010 ", $-   , $-   ," $2,336 ", Lit up and Glow Accessories , Import ,
00084055213417," HAL 4"" Glow Sticks ", Novelty , Halloween ,Halloween Harvest 2024,Merry Art," 4,128 "," 7,080 ", -   , -   , -   ," 11,208 ", $1.50 , $2.99 ," $12,343 "," $21,169 ", $-   , $-   , $-   ," $33,512 "," $6,192 "," $10,620 ", $-   , $-   , $-   ," $16,812 ", Lit up and Glow Accessories , Import ,
00084055213463, Hal 1PK GL PNDNT 3 ASST , Novelty , Halloween ,Halloween Harvest 2024,Merry Art, -   ," 3,312 "," 2,400 ", -   , -   ," 5,712 ", $0.72 , $1.49 , $-   ," $4,935 "," $3,576 ", $-   , $-   ," $8,511 ", $-   ," $2,385 "," $1,728 ", $-   , $-   ," $4,113 ", Sugarless Treats , Import ,
00084920701301, HAL MD PLST BKT-PW PTRL , Novelty , Halloween ,Halloween Harvest 2024,PTI Group, 736 , 600 , 536 , -   , -   ," 1,872 ", $1.68 , $2.99 ," $2,201 "," $1,794 "," $1,603 ", $-   , $-   ," $5,597 "," $1,236 "," $1,008 ", $900 , $-   , $-   ," $3,145 ", Treat Bags and Basket , Import ,
00084920701331, HAL MD PLST BKT-Trnsfms , Novelty , Halloween ,Halloween Harvest 2024,PTI Group, 736 , 600 , 536 , -   , -   ," 1,872 ", $1.68 , $2.99 ," $2,201 "," $1,794 "," $1,603 ", $-   , $-   ," $5,597 "," $1,236 "," $1,008 ", $900 , $-   , $-   ," $3,145 ", Treat Bags and Basket , Import ,
00084920701332, HAL MD PLST BKT-Troll , Novelty , Halloween ,Halloween Harvest 2024,PTI Group, 736 , 600 , 536 , -   , -   ," 1,872 ", $1.68 , $2.99 ," $2,201 "," $1,794 "," $1,603 ", $-   , $-   ," $5,597 "," $1,236 "," $1,008 ", $900 , $-   , $-   ," $3,145 ", Treat Bags and Basket , Import ,
00085287900219, HAL FLASH NECKLACE , Novelty , Halloween ,Halloween Harvest 2024,Shawshank," 5,580 "," 2,490 ", 990 ," 2,520 ", -   ," 11,580 ", $2.44 , $4.49 ," $25,054 "," $11,180 "," $4,445 "," $11,315 ", $-   ," $51,994 "," $13,615 "," $6,076 "," $2,416 "," $6,149 ", $-   ," $28,255 ", General , Domestic ,
00088362432027, HAL 18IN B O LD PJ LN WITCH , Décor , Halloween ,Halloween Harvest 2024,Inliten, 330 , 600 , -   , -   , -   , 930 , $3.08 , $5.99 ," $1,977 "," $3,594 ", $-   , $-   , $-   ," $5,571 "," $1,016 "," $1,848 ", $-   , $-   , $-   ," $2,864 ", Candle & Lights , Import ,
00088362432028, HAL 18IN B O LD PJ LN BAT , Décor , Halloween ,Halloween Harvest 2024,Inliten, 330 , 600 , -   , -   , -   , 930 , $3.08 , $5.99 ," $1,977 "," $3,594 ", $-   , $-   , $-   ," $5,571 "," $1,016 "," $1,848 ", $-   , $-   , $-   ," $2,864 ", Candle & Lights , Import ,
00088362434650, Hal 50LT Ornge Lt Strng , Décor , Halloween ,Halloween Harvest 2024,Inliten," 2,528 "," 5,200 "," 1,392 ", -   , -   ," 9,120 ", $2.36 , $4.99 ," $12,615 "," $25,948 "," $6,946 ", $-   , $-   ," $45,509 "," $5,966 "," $12,272 "," $3,285 ", $-   , $-   ," $21,523 ", Candle & Lights , Import ,
00088362434658, Hal 50LT Ppl Lt Strng , Décor , Halloween ,Halloween Harvest 2024,Inliten," 1,264 "," 2,600 ", 696 , -   , -   ," 4,560 ", $2.36 , $4.99 ," $6,307 "," $12,974 "," $3,473 ", $-   , $-   ," $22,754 "," $2,983 "," $6,136 "," $1,643 ", $-   , $-   ," $10,762 ", Candle & Lights , Import ,
00088362434700, Hal 100LT Orng Lt Strng , Décor , Halloween ,Halloween Harvest 2024,Inliten," 1,552 ", -   ," 3,456 "," 1,600 ", -   ," 6,608 ", $3.65 , $6.99 ," $10,848 ", $-   ," $24,157 "," $11,184 ", $-   ," $46,190 "," $5,665 ", $-   ," $12,614 "," $5,840 ", $-   ," $24,119 ", Candle & Lights , Import ,
00088362434708, Hal 100LT Ppl Lt Strng , Décor , Halloween ,Halloween Harvest 2024,Inliten, 776 , -   ," 1,728 ", 800 , -   ," 3,304 ", $3.65 , $6.99 ," $5,424 ", $-   ," $12,079 "," $5,592 ", $-   ," $23,095 "," $2,832 ", $-   ," $6,307 "," $2,920 ", $-   ," $12,060 ", Candle & Lights , Import ,
00088362435205, HAL LED WTCH HAT ORANGE , Décor , Halloween ,Halloween Harvest 2024,Inliten, 444 , 600 , 366 , 654 , -   ," 2,064 ", $3.02 , $5.99 ," $2,660 "," $3,594 "," $2,192 "," $3,917 ", $-   ," $12,363 "," $1,341 "," $1,812 "," $1,105 "," $1,975 ", $-   ," $6,233 ", Candle & Lights , Import ,
00088362435206, HAL LED WTCH HAT PURPLE , Décor , Halloween ,Halloween Harvest 2024,Inliten, 444 , 600 , 366 , 654 , -   ," 2,064 ", $3.02 , $5.99 ," $2,660 "," $3,594 "," $2,192 "," $3,917 ", $-   ," $12,363 "," $1,341 "," $1,812 "," $1,105 "," $1,975 ", $-   ," $6,233 ", Candle & Lights , Import ,
